train,val
10,1
11,13136
12,15
13129,17
13280,2054
14,2313
1711,2510
19,2553
2,28
2121,3
22,31
2303,35
2398,3714
25,3812
26,4
2685,41
27,4350
2710,4421
2807,4564
29,48
3219,52
33,55
34,6
3480,65
36,7
3604,7078
38,7301
3845,76
39,79
4050,80
4086,8005
4114,8228
4237,84
4322,90
4378,94
44,96
4541,CU-01
4787,CU-04
49,CU-05
4968,CU-10
5,CU-13
5161,CU-16
53,CU-17
5462,CU-22
56,CU-25
5980,CU-28
69,CU-32
70,CU-34
7053,CU-37
7064,CU-40
71,CU-43
72,CU-46
7203,
7270,
7339,
7598,
7715,
78,
7924,
8,
81,
82,
83,
8318,
85,
86,
8985,
8986,
91,
93,
95,
97,
99,
CU-02,
CU-03,
CU-06,
CU-07,
CU-08,
CU-09,
CU-11,
CU-12,
CU-14,
CU-15,
CU-18,
CU-19,
CU-20,
CU-21,
CU-23,
CU-24,
CU-26,
CU-27,
CU-29,
CU-30,
CU-31,
CU-33,
CU-35,
CU-36,
CU-38,
CU-39,
CU-41,
CU-42,
CU-44,
CU-45,
