train,val
1,10
11,12
13129,13280
13136,1711
14,2
15,2303
17,2398
19,26
2054,2710
2121,2807
22,3219
2313,3480
25,36
2510,38
2553,4050
2685,4114
27,4237
28,44
29,4541
3,49
31,5161
33,5462
34,56
35,69
3604,7064
3714,71
3812,7203
3845,7339
39,78
4,8
4086,81
41,83
4322,85
4350,8985
4378,91
4421,95
4564,99
4787,CU-03
48,CU-07
4968,CU-09
5,CU-12
52,CU-15
53,CU-19
55,CU-21
5980,CU-26
6,CU-29
65,CU-31
7,CU-35
70,CU-38
7053,CU-41
7078,CU-44
72,
7270,
7301,
7598,
76,
7715,
79,
7924,
80,
8005,
82,
8228,
8318,
84,
86,
8986,
90,
93,
94,
96,
97,
CU-01,
CU-02,
CU-04,
CU-05,
CU-06,
CU-08,
CU-10,
CU-11,
CU-13,
CU-14,
CU-16,
CU-17,
CU-18,
CU-20,
CU-22,
CU-23,
CU-24,
CU-25,
CU-27,
CU-28,
CU-30,
CU-32,
CU-33,
CU-34,
CU-36,
CU-37,
CU-39,
CU-40,
CU-42,
CU-43,
CU-45,
CU-46,
