train,val
1,11
10,13129
12,14
13136,19
13280,2121
15,22
17,25
1711,2685
2,27
2054,29
2303,33
2313,34
2398,3604
2510,3845
2553,39
26,4086
2710,4322
28,4378
2807,4787
3,4968
31,5
3219,53
3480,5980
35,70
36,7053
3714,72
38,7270
3812,7598
4,7715
4050,7924
41,82
4114,8318
4237,86
4350,8986
44,93
4421,97
4541,CU-02
4564,CU-06
48,CU-08
49,CU-11
5161,CU-14
52,CU-18
5462,CU-20
55,CU-23
56,CU-24
6,CU-27
65,CU-30
69,CU-33
7,CU-36
7064,CU-39
7078,CU-42
71,CU-45
7203,
7301,
7339,
76,
78,
79,
8,
80,
8005,
81,
8228,
83,
84,
85,
8985,
90,
91,
94,
95,
96,
99,
CU-01,
CU-03,
CU-04,
CU-05,
CU-07,
CU-09,
CU-10,
CU-12,
CU-13,
CU-15,
CU-16,
CU-17,
CU-19,
CU-21,
CU-22,
CU-25,
CU-26,
CU-28,
CU-29,
CU-31,
CU-32,
CU-34,
CU-35,
CU-37,
CU-38,
CU-40,
CU-41,
CU-43,
CU-44,
CU-46,
