train,val
D331,D351
D335,H068
D336,H103
D341,H106
D349,H228
D370,H292
D388,M044
D411,M060
H002,
H014,
H019,
H021,
H023,
H040,
H042,
H046,
H057,
H067,
H072,
H078,
H083,
H085,
H086,
H089,
H091,
H094,
H096,
H112,
H114,
H129,
H142,
H144,
H147,
H168,
H173,
H182,
H188,
H190,
H201,
H207,
H215,
H231,
H243,
H245,
H249,
H256,
H276,
H281,
H299,
H307,
H310,
H314,
H316,
M012,
M014,
M030,
M032,
M033,
M039,
M040,
M049,
M054,
M056,
M058,
M059,
M062,
M063,
M064,
M071,
M073,
M086,
M087,
OC008,
OC017,
OC018,
OC022,
OC034,
