train,val
D331,D335
D336,H023
D341,H083
D349,H142
D351,H201
D370,H281
D388,M030
D411,M063
H002,OC008
H014,
H019,
H021,
H040,
H042,
H046,
H057,
H067,
H068,
H072,
H078,
H085,
H086,
H089,
H091,
H094,
H096,
H103,
H106,
H112,
H114,
H129,
H144,
H147,
H168,
H173,
H182,
H188,
H190,
H207,
H215,
H228,
H231,
H243,
H245,
H249,
H256,
H276,
H292,
H299,
H307,
H310,
H314,
H316,
M012,
M014,
M032,
M033,
M039,
M040,
M044,
M049,
M054,
M056,
M058,
M059,
M060,
M062,
M064,
M071,
M073,
M086,
M087,
OC017,
OC018,
OC022,
OC034,
