train,val
D331,D335
D336,D376
D341,D404
D343,D430
D349,H023
D351,H046
D370,H083
D375,H094
D378,H114
D382,H142
D388,H190
D397,H228
D408,H281
D411,H314
D427,M014
D433,M049
H002,M060
H011,M073
H014,OC022
H019,
H040,
H042,
H057,
H067,
H068,
H072,
H078,
H082,
H085,
H086,
H089,
H091,
H096,
H103,
H106,
H112,
H129,
H131,
H144,
H147,
H168,
H173,
H182,
H188,
H201,
H207,
H215,
H231,
H243,
H249,
H256,
H276,
H292,
H299,
H307,
H310,
H316,
M012,
M030,
M032,
M033,
M039,
M040,
M044,
M054,
M056,
M058,
M059,
M062,
M063,
M064,
M071,
M087,
OC008,
OC017,
OC018,
OC034,
