train,val
361049,801250
635019,1374299
1038407,1717872
1150997,1767721
1503203,1945633
1647314,1971642
1733608,2004960
1746731,2188987
1851333,2224393
1966013,2352378
1969370,2485132
1994866,2572851
1996566,2630938
2003045,2655244
2052070,2692286
2193607,2775474
2223946,2799356
2243345,2902162
2286314,2937351
2293394,2959832
2470261,3007488
2485364,3022861
2514248,3072738
2552756,3136455
2575221,3165600
2583872,5102450
2640644,
2649818,
2695586,
2717533,
2761293,
2764443,
2778035,
2787472,
2862149,
2888017,
2906407,
2909711,
2977380,
2983362,
3014307,
3020537,
3033080,
3043462,
3064482,
3087924,
3124696,
3128309,
3145706,
3158296,
3180018,
8003188,
