train,val
361049,635019
801250,1038407
1150997,1503203
1374299,1746731
1647314,1851333
1717872,1969370
1733608,1996566
1767721,2052070
1945633,2223946
1966013,2286314
1971642,2470261
1994866,2552756
2003045,2583872
2004960,2640644
2188987,2695586
2193607,2761293
2224393,2787472
2243345,2862149
2293394,2906407
2352378,2977380
2485132,3014307
2485364,3033080
2514248,3087924
2572851,3128309
2575221,3145706
2630938,3180018
2649818,
2655244,
2692286,
2717533,
2764443,
2775474,
2778035,
2799356,
2888017,
2902162,
2909711,
2937351,
2959832,
2983362,
3007488,
3020537,
3022861,
3043462,
3064482,
3072738,
3124696,
3136455,
3158296,
3165600,
5102450,
8003188,
