train,val
10,D336
11,D351
12,H014
13129,H023
13280,H040
14,H057
1711,H078
19,H089
2,H096
2121,H103
22,H129
2303,H168
2398,H188
25,H215
26,H243
2685,H256
27,H292
2710,H310
2807,M012
29,M032
3219,M039
33,M054
34,M059
3480,M063
36,M073
3604,M087
38,OC022
3845,D388
39,
4050,
4086,
4114,
4237,
4322,
4378,
44,
4541,
4787,
49,
4968,
5,
5161,
53,
5462,
56,
5980,
69,
70,
7053,
7064,
71,
72,
7203,
7270,
7339,
7598,
7715,
78,
7924,
8,
81,
82,
83,
8318,
85,
86,
8985,
8986,
91,
93,
95,
97,
99,
CU-02,
CU-03,
CU-06,
CU-07,
CU-08,
CU-09,
CU-11,
CU-12,
CU-14,
CU-15,
CU-18,
CU-19,
CU-20,
CU-21,
CU-23,
CU-24,
CU-26,
CU-27,
CU-29,
CU-30,
CU-31,
CU-33,
CU-35,
CU-36,
CU-38,
CU-39,
CU-41,
CU-42,
CU-44,
CU-45,
1,
13136,
15,
17,
2054,
2313,
2510,
2553,
28,
3,
31,
35,
3714,
3812,
4,
41,
4350,
4421,
4564,
48,
52,
55,
6,
65,
7,
7078,
7301,
76,
79,
80,
8005,
8228,
84,
90,
94,
96,
CU-01,
CU-04,
CU-05,
CU-10,
CU-13,
CU-16,
CU-17,
CU-22,
CU-25,
CU-28,
CU-32,
CU-34,
CU-37,
CU-40,
CU-43,
CU-46,
D331,
D335,
D341,
D349,
D370,
H002,
H019,
H021,
H042,
H046,
H067,
H068,
H072,
H083,
H085,
H086,
H091,
H094,
H106,
H112,
H114,
H142,
H144,
H147,
H173,
H182,
H201,
H207,
H228,
H231,
H245,
H249,
H276,
H281,
H299,
H307,
H314,
H316,
M014,
M030,
M033,
M040,
M044,
M049,
M056,
M058,
M060,
M062,
M064,
M071,
M086,
OC008,
OC017,
OC018,
OC034,
H190,
D411,
361049,
635019,
1038407,
1150997,
1503203,
1647314,
1733608,
1746731,
1851333,
1966013,
1969370,
1994866,
1996566,
2003045,
2052070,
2193607,
2223946,
2243345,
2286314,
2293394,
2470261,
2485364,
2514248,
2552756,
2575221,
2583872,
2640644,
2649818,
2695586,
2717533,
2761293,
2764443,
2778035,
2787472,
2862149,
2888017,
2906407,
2909711,
2977380,
2983362,
3014307,
3020537,
3033080,
3043462,
3064482,
3087924,
3124696,
3128309,
3145706,
3158296,
3180018,
8003188,
801250,
1374299,
1717872,
1767721,
1945633,
1971642,
2004960,
2188987,
2224393,
2352378,
2485132,
2572851,
2630938,
2655244,
2692286,
2775474,
2799356,
2902162,
2937351,
2959832,
3007488,
3022861,
3072738,
3136455,
3165600,
5102450,
