train,val
1,D335
10,D349
11,H002
12,H021
13129,H046
13136,H068
13280,H083
14,H085
15,H094
17,H112
1711,H142
19,H147
2,H182
2054,H207
2121,H231
22,H245
2303,H276
2313,H299
2398,H316
25,M030
2510,M033
2553,M049
26,M058
2685,M062
27,M071
2710,M086
28,OC018
2807,OC034
29,
3,
31,
3219,
33,
34,
3480,
35,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4050,
4086,
41,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4564,
4787,
48,
49,
4968,
5,
5161,
52,
53,
5462,
55,
56,
5980,
6,
65,
69,
7,
70,
7053,
7064,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
76,
7715,
78,
79,
7924,
8,
80,
8005,
81,
82,
8228,
83,
8318,
84,
85,
86,
8985,
8986,
90,
91,
93,
94,
95,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
D331,
D336,
D341,
D351,
D370,
H014,
H019,
H023,
H040,
H042,
H057,
H067,
H072,
H078,
H086,
H089,
H091,
H096,
H103,
H106,
H114,
H129,
H144,
H168,
H173,
H188,
H201,
H215,
H228,
H243,
H249,
H256,
H281,
H292,
H307,
H310,
H314,
M012,
M014,
M032,
M039,
M040,
M044,
M054,
M056,
M059,
M060,
M063,
M064,
M073,
M087,
OC008,
OC017,
OC022,
