train,val
1,D343
10,D349
11,D382
12,D427
13129,H011
13136,H057
13280,H072
14,H086
15,H096
17,H144
1711,H168
19,H201
2,H249
2054,H299
2121,M030
22,M033
2303,M058
2313,M063
2398,OC008
25,
2510,
2553,
26,
2685,
27,
2710,
28,
2807,
29,
3,
31,
3219,
33,
34,
3480,
35,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4050,
4086,
41,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4564,
4787,
48,
49,
4968,
5,
5161,
52,
53,
5462,
55,
56,
5980,
6,
65,
69,
7,
70,
7053,
7064,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
76,
7715,
78,
79,
7924,
8,
80,
8005,
81,
82,
8228,
83,
8318,
84,
85,
86,
8985,
8986,
90,
91,
93,
94,
95,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
D331,
D335,
D336,
D341,
D351,
D370,
D375,
D376,
D378,
D388,
D397,
D404,
D408,
D411,
D430,
D433,
H002,
H014,
H019,
H023,
H040,
H042,
H046,
H067,
H068,
H078,
H082,
H083,
H085,
H089,
H091,
H094,
H103,
H106,
H112,
H114,
H129,
H131,
H142,
H147,
H173,
H182,
H188,
H190,
H207,
H215,
H228,
H231,
H243,
H256,
H276,
H281,
H292,
H307,
H310,
H314,
H316,
M012,
M014,
M032,
M039,
M040,
M044,
M049,
M054,
M056,
M059,
M060,
M062,
M064,
M071,
M073,
M087,
OC017,
OC018,
OC022,
OC034,
