train,val
1,D331
10,D375
11,D397
12,D411
13129,H014
13136,H042
13280,H078
14,H089
15,H106
17,H147
1711,H182
19,H231
2,H256
2054,H307
2121,M012
22,M044
2303,M056
2313,M064
2398,OC017
25,
2510,
2553,
26,
2685,
27,
2710,
28,
2807,
29,
3,
31,
3219,
33,
34,
3480,
35,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4050,
4086,
41,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4564,
4787,
48,
49,
4968,
5,
5161,
52,
53,
5462,
55,
56,
5980,
6,
65,
69,
7,
70,
7053,
7064,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
76,
7715,
78,
79,
7924,
8,
80,
8005,
81,
82,
8228,
83,
8318,
84,
85,
86,
8985,
8986,
90,
91,
93,
94,
95,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
D335,
D336,
D341,
D343,
D349,
D351,
D370,
D376,
D378,
D382,
D388,
D404,
D408,
D427,
D430,
D433,
H002,
H011,
H019,
H023,
H040,
H046,
H057,
H067,
H068,
H072,
H082,
H083,
H085,
H086,
H091,
H094,
H096,
H103,
H112,
H114,
H129,
H131,
H142,
H144,
H168,
H173,
H188,
H190,
H201,
H207,
H215,
H228,
H243,
H249,
H276,
H281,
H292,
H299,
H310,
H314,
H316,
M014,
M030,
M032,
M033,
M039,
M040,
M049,
M054,
M058,
M059,
M060,
M062,
M063,
M071,
M073,
M087,
OC008,
OC018,
OC022,
OC034,
