train,val
1,10
11,12
13129,13280
13136,1711
14,2
15,2303
17,2398
19,26
2054,2710
2121,2807
22,3219
2313,3480
25,36
2510,38
2553,4050
2685,4114
27,4237
28,44
29,4541
3,49
31,5161
33,5462
34,56
35,69
3604,7064
3714,71
3812,7203
3845,7339
39,78
4,8
4086,81
41,83
4322,85
4350,8985
4378,91
4421,95
4564,99
4787,CU-03
48,CU-07
4968,CU-09
5,CU-12
52,CU-15
53,CU-19
55,CU-21
5980,CU-26
6,CU-29
65,CU-31
7,CU-35
70,CU-38
7053,CU-41
7078,CU-44
72,D331
7270,D341
7301,D370
7598,H019
76,H042
7715,H067
79,H072
7924,H086
80,H091
8005,H106
82,H114
8228,H144
8318,H173
84,H201
86,H228
8986,H249
90,H281
93,H307
94,H314
96,M014
97,M040
CU-01,M044
CU-02,M056
CU-04,M060
CU-05,M064
CU-06,OC008
CU-08,OC017
CU-10,
CU-11,
CU-13,
CU-14,
CU-16,
CU-17,
CU-18,
CU-20,
CU-22,
CU-23,
CU-24,
CU-25,
CU-27,
CU-28,
CU-30,
CU-32,
CU-33,
CU-34,
CU-36,
CU-37,
CU-39,
CU-40,
CU-42,
CU-43,
CU-45,
CU-46,
D335,
D336,
D349,
D351,
H002,
H014,
H021,
H023,
H040,
H046,
H057,
H068,
H078,
H083,
H085,
H089,
H094,
H096,
H103,
H112,
H129,
H142,
H147,
H168,
H182,
H188,
H207,
H215,
H231,
H243,
H245,
H256,
H276,
H292,
H299,
H310,
H316,
M012,
M030,
M032,
M033,
M039,
M049,
M054,
M058,
M059,
M062,
M063,
M071,
M073,
M086,
M087,
OC018,
OC022,
OC034,
