train,val
1,D341
10,H046
12,H103
13136,H142
15,H215
1711,H281
2,H314
2054,M033
22,M049
25,
2510,
26,
2710,
31,
3219,
33,
34,
3480,
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D335,
D351,
D370,
H021,
H040,
H083,
H085,
H089,
H094,
H096,
H106,
H112,
H114,
H144,
H173,
H182,
H201,
H228,
H231,
H243,
H245,
H249,
H292,
H299,
H307,
M012,
M014,
M030,
M032,
M039,
M040,
M056,
M058,
M059,
M071,
