train,val
1,D370
10,H021
12,H094
13136,H173
15,H231
1711,H245
2,M014
2054,M040
22,M071
25,
2510,
26,
2710,
31,
3219,
33,
34,
3480,
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D335,
D341,
D351,
H040,
H046,
H083,
H085,
H089,
H096,
H103,
H106,
H112,
H114,
H142,
H144,
H182,
H201,
H215,
H228,
H243,
H249,
H281,
H292,
H299,
H307,
H314,
M012,
M030,
M032,
M033,
M039,
M049,
M056,
M058,
M059,
