train,val
D331,D335
D336,D370
D341,D382
D343,D427
D349,H002
D351,H046
D375,H072
D376,H086
D378,H106
D388,H129
D397,H188
D404,H207
D408,H249
D411,H299
D430,M014
D433,M040
H011,M058
H014,M062
H019,OC008
H023,
H040,
H042,
H057,
H067,
H068,
H078,
H082,
H083,
H085,
H089,
H091,
H094,
H096,
H103,
H112,
H114,
H131,
H142,
H144,
H147,
H168,
H173,
H182,
H190,
H201,
H215,
H228,
H231,
H243,
H256,
H276,
H281,
H292,
H307,
H310,
H314,
H316,
M012,
M030,
M032,
M033,
M039,
M044,
M049,
M054,
M056,
M059,
M060,
M063,
M064,
M071,
M073,
M087,
OC017,
OC018,
OC022,
OC034,
