train,val
D327,D334
D328,D363
D329,D377
D332,D414
D355,D437
D357,D458
D358,H006
D360,H043
D364,H084
D365,H109
D367,H119
D381,H176
D383,H209
D394,H222
D405,H251
D416,H267
D424,H285
D426,H297
D434,H319
D439,M025
D440,OC010
D443,OC038
D444,
D450,
D459,
D462,
D465,
D466,
H024,
H030,
H032,
H033,
H052,
H066,
H070,
H081,
H092,
H095,
H098,
H102,
H110,
H113,
H115,
H117,
H145,
H151,
H159,
H162,
H178,
H180,
H197,
H204,
H210,
H213,
H219,
H224,
H233,
H246,
H250,
H261,
H262,
H264,
H266,
H271,
H273,
H279,
H284,
H287,
H288,
H289,
H296,
H309,
H311,
H313,
H317,
H320,
H322,
M007,
M013,
M028,
M042,
M070,
M083,
OC005,
OC015,
OC027,
OC029,
OC037,
OC040,
