train,val
1,10
11,15
12,1711
13129,2303
13136,2553
13280,3
14,3219
17,3714
19,3812
2,41
2054,4421
2121,4968
22,5161
2313,5980
2398,7
25,7078
2510,7339
26,78
2685,81
27,8318
2710,91
28,97
2807,CU-03
29,CU-08
31,CU-13
33,CU-19
34,CU-23
3480,CU-28
35,CU-33
36,CU-38
3604,CU-43
38,D335
3845,D370
39,H021
4,H067
4050,H085
4086,H094
4114,H129
4237,H182
4322,H228
4350,H276
4378,H292
44,M014
4541,M039
4564,M058
4787,M062
48,M086
49,
5,
52,
53,
5462,
55,
56,
6,
65,
69,
70,
7053,
7064,
71,
72,
7203,
7270,
7301,
7598,
76,
7715,
79,
7924,
8,
80,
8005,
82,
8228,
83,
84,
85,
86,
8985,
8986,
90,
93,
94,
95,
96,
99,
CU-01,
CU-02,
CU-04,
CU-05,
CU-06,
CU-07,
CU-09,
CU-10,
CU-11,
CU-12,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-20,
CU-21,
CU-22,
CU-24,
CU-25,
CU-26,
CU-27,
CU-29,
CU-30,
CU-31,
CU-32,
CU-34,
CU-35,
CU-36,
CU-37,
CU-39,
CU-40,
CU-41,
CU-42,
CU-44,
CU-45,
CU-46,
D331,
D336,
D341,
D349,
D351,
H002,
H014,
H019,
H023,
H040,
H042,
H046,
H057,
H068,
H072,
H078,
H083,
H086,
H089,
H091,
H096,
H103,
H106,
H112,
H114,
H142,
H144,
H147,
H168,
H173,
H188,
H201,
H207,
H215,
H231,
H243,
H245,
H249,
H256,
H281,
H299,
H307,
H310,
H314,
H316,
M012,
M030,
M032,
M033,
M040,
M044,
M049,
M054,
M056,
M059,
M060,
M063,
M064,
M071,
M073,
M087,
OC008,
OC017,
OC018,
OC022,
OC034,
