train,val
1,12
10,14
11,2054
13129,2398
13136,2685
13280,2807
15,33
17,36
1711,4
19,4237
2,4350
2121,48
22,53
2303,65
2313,7053
25,7270
2510,7598
2553,79
26,8228
27,8985
2710,8986
28,95
29,CU-06
3,CU-11
31,CU-16
3219,CU-18
34,CU-25
3480,CU-30
35,CU-35
3604,CU-40
3714,CU-46
38,D341
3812,H014
3845,H042
39,H078
4050,H086
4086,H106
41,H147
4114,H188
4322,H215
4378,H256
44,H314
4421,H316
4541,M040
4564,M060
4787,M071
49,M087
4968,OC022
5,
5161,
52,
5462,
55,
56,
5980,
6,
69,
7,
70,
7064,
7078,
71,
72,
7203,
7301,
7339,
76,
7715,
78,
7924,
8,
80,
8005,
81,
82,
83,
8318,
84,
85,
86,
90,
91,
93,
94,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-07,
CU-08,
CU-09,
CU-10,
CU-12,
CU-13,
CU-14,
CU-15,
CU-17,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-26,
CU-27,
CU-28,
CU-29,
CU-31,
CU-32,
CU-33,
CU-34,
CU-36,
CU-37,
CU-38,
CU-39,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
D331,
D335,
D336,
D349,
D351,
D370,
H002,
H019,
H021,
H023,
H040,
H046,
H057,
H067,
H068,
H072,
H083,
H085,
H089,
H091,
H094,
H096,
H103,
H112,
H114,
H129,
H142,
H144,
H168,
H173,
H182,
H201,
H207,
H228,
H231,
H243,
H245,
H249,
H276,
H281,
H292,
H299,
H307,
H310,
M012,
M014,
M030,
M032,
M033,
M039,
M044,
M049,
M054,
M056,
M058,
M059,
M062,
M063,
M064,
M073,
M086,
OC008,
OC017,
OC018,
OC034,
