train,val
D329,D328
D330,D334
D332,D355
D333,D360
D339,D377
D340,D381
D357,D387
D358,D405
D363,D416
D365,D426
D379,D440
D380,H006
D383,H024
D384,H052
D393,H065
D394,H084
D407,H099
D414,H102
D418,H119
D424,H159
D434,H195
D439,H210
D441,H222
D450,H230
H030,H248
H032,H253
H033,H261
H043,H266
H063,H273
H066,H284
H070,H289
H081,H309
H095,H318
H098,H324
H100,M007
H109,M083
H110,OC027
H113,OC037
H132,
H150,
H176,
H180,
H197,
H204,
H213,
H219,
H224,
H229,
H233,
H239,
H250,
H255,
H259,
H262,
H264,
H267,
H269,
H271,
H279,
H285,
H287,
H288,
H296,
H297,
H311,
H317,
H320,
H322,
M013,
M025,
M070,
OC005,
OC010,
OC015,
OC029,
OC038,
OC040,
