train,val
D328,D329
D330,D332
D333,D339
D334,D357
D340,D363
D355,D379
D358,D383
D360,D393
D365,D407
D377,D418
D380,D434
D381,D441
D384,H030
D387,H033
D394,H063
D405,H070
D414,H095
D416,H109
D424,H110
D426,H132
D439,H176
D440,H197
D450,H213
H006,H224
H024,H233
H032,H250
H043,H259
H052,H264
H065,H271
H066,H279
H081,H287
H084,H296
H098,H317
H099,H320
H100,M013
H102,OC005
H113,OC010
H119,OC029
H150,OC040
H159,
H180,
H195,
H204,
H210,
H219,
H222,
H229,
H230,
H239,
H248,
H253,
H255,
H261,
H262,
H266,
H267,
H269,
H273,
H284,
H285,
H288,
H289,
H297,
H309,
H311,
H318,
H322,
H324,
M007,
M025,
M070,
M083,
OC015,
OC027,
OC037,
OC038,
