train,val
1,10
11,12
13136,15
13280,2
14,22
17,2398
1711,2553
19,2710
2054,29
2303,3219
2313,36
25,3845
2510,4
26,41
27,4421
28,4787
2807,4968
3,5161
31,55
33,65
34,70
3480,72
3714,7598
38,78
39,80
4050,81
4086,84
4237,86
4350,94
4378,97
4541,CU-03
4564,CU-07
48,CU-12
49,CU-15
5,CU-19
53,CU-25
5462,CU-29
56,CU-32
6,CU-37
69,CU-40
7,CU-43
7053,CU-46
71,
7301,
7339,
76,
7715,
79,
7924,
8,
8005,
83,
8318,
85,
8985,
8986,
93,
95,
96,
99,
CU-02,
CU-05,
CU-06,
CU-08,
CU-10,
CU-13,
CU-14,
CU-17,
CU-18,
CU-21,
CU-24,
CU-27,
CU-28,
CU-30,
CU-31,
CU-33,
CU-34,
CU-38,
CU-39,
CU-41,
CU-42,
CU-44,
CU-45,
