train,val
1,D336
10,H002
12,H040
13129,H068
13136,H089
14,H103
15,H142
17,H168
1711,H231
19,H249
2054,H310
2121,M030
22,M044
2303,M059
2398,M064
25,OC017
2510,D388
2553,
2685,
27,
28,
2807,
29,
3,
31,
3219,
33,
3480,
35,
36,
3604,
3714,
3812,
39,
4,
4050,
4086,
41,
4237,
4322,
4350,
4378,
44,
4421,
4787,
48,
49,
4968,
5,
5161,
53,
5462,
56,
5980,
6,
65,
69,
7,
7053,
7064,
7078,
72,
7203,
7270,
7301,
7339,
7598,
7715,
78,
79,
7924,
80,
8005,
81,
8228,
83,
8318,
84,
86,
8985,
8986,
90,
91,
94,
95,
96,
97,
CU-01,
CU-02,
CU-03,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-11,
CU-12,
CU-13,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-21,
CU-22,
CU-23,
CU-25,
CU-26,
CU-27,
CU-28,
CU-30,
CU-31,
CU-32,
CU-33,
CU-35,
CU-36,
CU-37,
CU-38,
CU-40,
CU-41,
CU-42,
CU-43,
CU-45,
CU-46,
11,
13280,
2,
2313,
26,
2710,
34,
38,
3845,
4114,
4541,
4564,
52,
55,
70,
71,
76,
8,
82,
85,
93,
99,
CU-04,
CU-10,
CU-14,
CU-20,
CU-24,
CU-29,
CU-34,
CU-39,
CU-44,
D331,
D335,
D341,
D349,
D351,
D370,
H014,
H019,
H021,
H023,
H042,
H046,
H057,
H067,
H072,
H078,
H083,
H085,
H086,
H091,
H094,
H096,
H106,
H112,
H114,
H129,
H144,
H147,
H173,
H182,
H188,
H201,
H207,
H215,
H228,
H243,
H245,
H256,
H276,
H281,
H292,
H299,
H307,
H314,
H316,
M012,
M014,
M032,
M033,
M039,
M040,
M049,
M054,
M056,
M058,
M060,
M062,
M063,
M071,
M073,
M086,
M087,
OC008,
OC018,
OC022,
OC034,
D411,
H190,
361049,
635019,
801250,
1038407,
1150997,
1503203,
1647314,
1717872,
1733608,
1746731,
1851333,
1945633,
1966013,
1971642,
1994866,
1996566,
2003045,
2052070,
2188987,
2193607,
2224393,
2243345,
2286314,
2293394,
2352378,
2470261,
2485132,
2514248,
2552756,
2572851,
2575221,
2640644,
2649818,
2655244,
2692286,
2695586,
2717533,
2761293,
2775474,
2778035,
2787472,
2799356,
2862149,
2902162,
2906407,
2909711,
2959832,
2983362,
3007488,
3014307,
3020537,
3033080,
3043462,
3064482,
3072738,
3087924,
3128309,
3136455,
3145706,
3158296,
3165600,
5102450,
8003188,
1374299,
1767721,
1969370,
2004960,
2223946,
2485364,
2583872,
2630938,
2764443,
2888017,
2937351,
2977380,
3022861,
3124696,
3180018,
