train,val
1,D335
11,D370
12,H021
13129,H067
13136,H085
13280,H094
14,H129
17,H182
19,H228
2,H276
2054,H292
2121,M014
22,M039
2313,M058
2398,M062
25,M086
2510,D411
26,
2685,
27,
2710,
28,
2807,
29,
31,
33,
34,
3480,
35,
36,
3604,
38,
3845,
39,
4,
4050,
4086,
4114,
4237,
4322,
4350,
4378,
44,
4541,
4564,
4787,
48,
49,
5,
52,
53,
5462,
55,
56,
6,
65,
69,
70,
7053,
7064,
71,
72,
7203,
7270,
7301,
7598,
76,
7715,
79,
7924,
8,
80,
8005,
82,
8228,
83,
84,
85,
86,
8985,
8986,
90,
93,
94,
95,
96,
99,
CU-01,
CU-02,
CU-04,
CU-05,
CU-06,
CU-07,
CU-09,
CU-10,
CU-11,
CU-12,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-20,
CU-21,
CU-22,
CU-24,
CU-25,
CU-26,
CU-27,
CU-29,
CU-30,
CU-31,
CU-32,
CU-34,
CU-35,
CU-36,
CU-37,
CU-39,
CU-40,
CU-41,
CU-42,
CU-44,
CU-45,
CU-46,
10,
15,
1711,
2303,
2553,
3,
3219,
3714,
3812,
41,
4421,
4968,
5161,
5980,
7,
7078,
7339,
78,
81,
8318,
91,
97,
CU-03,
CU-08,
CU-13,
CU-19,
CU-23,
CU-28,
CU-33,
CU-38,
CU-43,
D331,
D336,
D341,
D349,
D351,
H002,
H014,
H019,
H023,
H040,
H042,
H046,
H057,
H068,
H072,
H078,
H083,
H086,
H089,
H091,
H096,
H103,
H106,
H112,
H114,
H142,
H144,
H147,
H168,
H173,
H188,
H201,
H207,
H215,
H231,
H243,
H245,
H249,
H256,
H281,
H299,
H307,
H310,
H314,
H316,
M012,
M030,
M032,
M033,
M040,
M044,
M049,
M054,
M056,
M059,
M060,
M063,
M064,
M071,
M073,
M087,
OC008,
OC017,
OC018,
OC022,
OC034,
D388,
H190,
361049,
635019,
1038407,
1374299,
1503203,
1647314,
1717872,
1746731,
1767721,
1851333,
1945633,
1969370,
1971642,
1994866,
1996566,
2004960,
2052070,
2188987,
2223946,
2224393,
2243345,
2286314,
2293394,
2352378,
2470261,
2485364,
2514248,
2552756,
2572851,
2583872,
2630938,
2640644,
2655244,
2692286,
2695586,
2717533,
2764443,
2775474,
2778035,
2799356,
2862149,
2888017,
2902162,
2906407,
2937351,
2959832,
2977380,
2983362,
3007488,
3020537,
3022861,
3033080,
3043462,
3072738,
3087924,
3124696,
3136455,
3145706,
3158296,
3180018,
5102450,
8003188,
801250,
1150997,
1733608,
1966013,
2003045,
2193607,
2485132,
2575221,
2649818,
2761293,
2787472,
2909711,
3014307,
3064482,
3128309,
3165600,
