train,val
1,13136
10,22
12,3219
15,3480
1711,4968
2,5
2054,72
25,8318
2510,8985
26,CU-07
2710,CU-17
31,CU-42
33,D351
34,H085
36,H089
3714,H144
38,H182
4086,H243
4421,M012
4564,M030
5161,M059
53,
5462,
65,
7,
70,
7053,
7339,
7924,
8,
80,
8005,
84,
86,
95,
96,
99,
CU-03,
CU-05,
CU-10,
CU-13,
CU-14,
CU-15,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-44,
D331,
D335,
D341,
D370,
H021,
H040,
H046,
H083,
H094,
H096,
H103,
H106,
H112,
H114,
H142,
H173,
H201,
H215,
H228,
H231,
H245,
H249,
H281,
H292,
H299,
H307,
H314,
M014,
M032,
M033,
M039,
M040,
M049,
M056,
M058,
M071,
