train,val
1,15
10,25
12,31
13136,3714
1711,4564
2,65
2054,7339
22,7924
2510,96
26,CU-10
2710,CU-18
3219,CU-27
33,CU-44
34,D370
3480,H021
36,H094
38,H173
4086,H231
4421,H245
4968,M014
5,M040
5161,M071
53,
5462,
7,
70,
7053,
72,
8,
80,
8005,
8318,
84,
86,
8985,
95,
99,
CU-03,
CU-05,
CU-07,
CU-13,
CU-14,
CU-15,
CU-17,
CU-29,
CU-34,
CU-40,
CU-42,
D331,
D335,
D341,
D351,
H040,
H046,
H083,
H085,
H089,
H096,
H103,
H106,
H112,
H114,
H142,
H144,
H182,
H201,
H215,
H228,
H243,
H249,
H281,
H292,
H299,
H307,
H314,
M012,
M030,
M032,
M033,
M039,
M049,
M056,
M058,
M059,
