train,val
1,12
10,2
13136,2710
15,36
1711,4421
2054,5462
22,7053
25,8005
2510,95
26,CU-05
31,CU-15
3219,CU-40
33,D331
34,H083
3480,H106
3714,H114
38,H228
4086,H292
4564,H299
4968,M039
5,M056
5161,
53,
65,
7,
70,
72,
7339,
7924,
8,
80,
8318,
84,
86,
8985,
96,
99,
CU-03,
CU-07,
CU-10,
CU-13,
CU-14,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-42,
CU-44,
D335,
D341,
D351,
D370,
H021,
H040,
H046,
H085,
H089,
H094,
H096,
H103,
H112,
H142,
H144,
H173,
H182,
H201,
H215,
H231,
H243,
H245,
H249,
H281,
H307,
H314,
M012,
M014,
M030,
M032,
M033,
M040,
M049,
M058,
M059,
M071,
