train,val
10,1
12,2054
13136,2510
15,34
1711,38
2,5161
22,7
25,8
26,84
2710,99
31,CU-13
3219,CU-29
33,D335
3480,H040
36,H096
3714,H112
4086,H201
4421,H249
4564,H307
4968,M032
5,M058
53,
5462,
65,
70,
7053,
72,
7339,
7924,
80,
8005,
8318,
86,
8985,
95,
96,
CU-03,
CU-05,
CU-07,
CU-10,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D341,
D351,
D370,
H021,
H046,
H083,
H085,
H089,
H094,
H103,
H106,
H114,
H142,
H144,
H173,
H182,
H215,
H228,
H231,
H243,
H245,
H281,
H292,
H299,
H314,
M012,
M014,
M030,
M033,
M039,
M040,
M049,
M056,
M059,
M071,
