train,val
635019,801250
1150997,1038407
1374299,1647314
1503203,1733608
1717872,1969370
1746731,1996566
1851333,2004960
1966013,2223946
1971642,2286314
1994866,2352378
2003045,2572851
2052070,2630938
2188987,2655244
2193607,2778035
2224393,2799356
2243345,2902162
2293394,2937351
2485132,2983362
2485364,3033080
2514248,3128309
2575221,3145706
2640644,3180018
2649818,
2692286,
2717533,
2761293,
2764443,
2787472,
2862149,
2906407,
2909711,
2959832,
2977380,
3014307,
3020537,
3043462,
3072738,
3087924,
3136455,
3158296,
3165600,
5102450,
8003188,
