train,val
801250,635019
1038407,1150997
1374299,1717872
1503203,1746731
1647314,1971642
1733608,2003045
1851333,2188987
1966013,2224393
1969370,2293394
1994866,2485132
1996566,2575221
2004960,2640644
2052070,2692286
2193607,2761293
2223946,2862149
2243345,2906407
2286314,2959832
2352378,3014307
2485364,3043462
2514248,3087924
2572851,3158296
2630938,8003188
2649818,
2655244,
2717533,
2764443,
2778035,
2787472,
2799356,
2902162,
2909711,
2937351,
2977380,
2983362,
3020537,
3033080,
3072738,
3128309,
3136455,
3145706,
3165600,
3180018,
5102450,
