train,val
801250,635019
1038407,1150997
1374299,1733608
1503203,1746731
1647314,1971642
1717872,2004960
1851333,2188987
1966013,2224393
1969370,2352378
1994866,2485132
1996566,2630938
2003045,2640644
2052070,2761293
2193607,2778035
2223946,2902162
2243345,2937351
2286314,2983362
2293394,3033080
2485364,3087924
2514248,3128309
2572851,3180018
2575221,
2649818,
2655244,
2692286,
2717533,
2764443,
2787472,
2799356,
2862149,
2906407,
2909711,
2959832,
2977380,
3014307,
3020537,
3043462,
3072738,
3136455,
3145706,
3158296,
3165600,
5102450,
8003188,
