train,val
635019,801250
1038407,1374299
1150997,1717872
1503203,1851333
1647314,1969370
1733608,1996566
1746731,2052070
1966013,2223946
1971642,2286314
1994866,2485364
2003045,2575221
2004960,2649818
2188987,2717533
2193607,2764443
2224393,2862149
2243345,2906407
2293394,2959832
2352378,3014307
2485132,3072738
2514248,3136455
2572851,3158296
2630938,5102450
2640644,
2655244,
2692286,
2761293,
2778035,
2787472,
2799356,
2902162,
2909711,
2937351,
2977380,
2983362,
3020537,
3033080,
3043462,
3087924,
3128309,
3145706,
3165600,
3180018,
8003188,
