train,val
D331,D335
D336,D368
D341,D399
D343,D427
D349,H002
D351,H021
D370,H046
D375,H078
D376,H103
D382,H130
D385,H173
D404,H215
D406,H281
D408,M014
D409,M033
D419,M058
D433,M060
D442,M086
D451,
D456,
H019,
H034,
H036,
H040,
H042,
H057,
H064,
H067,
H072,
H083,
H086,
H089,
H091,
H112,
H114,
H129,
H142,
H144,
H147,
H157,
H168,
H182,
H190,
H201,
H202,
H228,
H231,
H245,
H249,
H276,
H299,
H310,
H316,
M001,
M012,
M030,
M032,
M034,
M040,
M044,
M049,
M054,
M056,
M059,
M062,
M063,
M064,
M068,
M073,
M087,
OC017,
OC022,
