train,val
1,13280
10,2313
11,2710
12,3604
13129,4350
13136,49
14,5980
15,69
17,8
1711,84
19,97
2,CU-09
2054,CU-19
2121,CU-25
22,CU-35
2303,CU-45
2398,
25,
2510,
2553,
26,
2685,
27,
28,
2807,
29,
3,
31,
3219,
33,
34,
3480,
35,
36,
3714,
38,
3812,
3845,
39,
4,
4050,
4086,
41,
4114,
4237,
4322,
4378,
44,
4421,
4541,
4564,
4787,
48,
4968,
5,
5161,
52,
53,
5462,
55,
56,
6,
65,
7,
70,
7053,
7064,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
76,
7715,
78,
79,
7924,
80,
8005,
81,
82,
8228,
83,
8318,
85,
86,
8985,
8986,
90,
91,
93,
94,
95,
96,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-08,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-26,
CU-27,
CU-28,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-36,
CU-37,
CU-38,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-46,
