train,val
1,14
10,2398
11,3
12,3480
13129,4114
13136,4237
13280,53
15,7
17,78
1711,85
19,99
2,CU-10
2054,CU-20
2121,CU-26
22,CU-36
2303,CU-46
2313,
25,
2510,
2553,
26,
2685,
27,
2710,
28,
2807,
29,
31,
3219,
33,
34,
35,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4050,
4086,
41,
4322,
4350,
4378,
44,
4421,
4541,
4564,
4787,
48,
49,
4968,
5,
5161,
52,
5462,
55,
56,
5980,
6,
65,
69,
70,
7053,
7064,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
76,
7715,
79,
7924,
8,
80,
8005,
81,
82,
8228,
83,
8318,
84,
86,
8985,
8986,
90,
91,
93,
94,
95,
96,
97,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-27,
CU-28,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-37,
CU-38,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
