train,val
1,15
10,25
11,2807
12,3714
13129,3812
13136,44
13280,55
14,7203
17,80
1711,86
19,CU-01
2,CU-11
2054,CU-21
2121,CU-27
22,CU-37
2303,
2313,
2398,
2510,
2553,
26,
2685,
27,
2710,
28,
29,
3,
31,
3219,
33,
34,
3480,
35,
36,
3604,
38,
3845,
39,
4,
4050,
4086,
41,
4114,
4237,
4322,
4350,
4378,
4421,
4541,
4564,
4787,
48,
49,
4968,
5,
5161,
52,
53,
5462,
56,
5980,
6,
65,
69,
7,
70,
7053,
7064,
7078,
71,
72,
7270,
7301,
7339,
7598,
76,
7715,
78,
79,
7924,
8,
8005,
81,
82,
8228,
83,
8318,
84,
85,
8985,
8986,
90,
91,
93,
94,
95,
96,
97,
99,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-28,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-38,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
