train,val
1,12
10,2121
11,27
13129,35
13136,4086
13280,4787
14,5462
15,7078
17,7339
1711,83
19,91
2,CU-05
2054,CU-15
22,CU-30
2303,CU-40
2313,
2398,
25,
2510,
2553,
26,
2685,
2710,
28,
2807,
29,
3,
31,
3219,
33,
34,
3480,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4050,
41,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4564,
48,
49,
4968,
5,
5161,
52,
53,
55,
56,
5980,
6,
65,
69,
7,
70,
7053,
7064,
71,
72,
7203,
7270,
7301,
7598,
76,
7715,
78,
79,
7924,
8,
80,
8005,
81,
82,
8228,
8318,
84,
85,
86,
8985,
8986,
90,
93,
94,
95,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-29,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-39,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
