train,val
1,11
10,2054
12,2685
13129,34
13136,4050
13280,4564
14,5
15,7064
17,7715
1711,8228
19,94
2,CU-04
2121,CU-14
22,CU-29
2303,CU-39
2313,
2398,
25,
2510,
2553,
26,
27,
2710,
28,
2807,
29,
3,
31,
3219,
33,
3480,
35,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4086,
41,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4787,
48,
49,
4968,
5161,
52,
53,
5462,
55,
56,
5980,
6,
65,
69,
7,
70,
7053,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
76,
78,
79,
7924,
8,
80,
8005,
81,
82,
83,
8318,
84,
85,
86,
8985,
8986,
90,
91,
93,
95,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
