train,val
1,17
10,2
11,29
12,38
13129,3845
13136,4968
13280,6
14,7270
15,79
1711,8985
19,8986
2054,CU-08
2121,CU-18
22,CU-28
2303,CU-38
2313,
2398,
25,
2510,
2553,
26,
2685,
27,
2710,
28,
2807,
3,
31,
3219,
33,
34,
3480,
35,
36,
3604,
3714,
3812,
39,
4,
4050,
4086,
41,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4564,
4787,
48,
49,
5,
5161,
52,
53,
5462,
55,
56,
5980,
65,
69,
7,
70,
7053,
7064,
7078,
71,
72,
7203,
7301,
7339,
7598,
76,
7715,
78,
7924,
8,
80,
8005,
81,
82,
8228,
83,
8318,
84,
85,
86,
90,
91,
93,
94,
95,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
