train,val
1,13136
10,2303
11,2553
12,31
13129,4322
13280,4378
14,5161
15,72
17,7924
1711,8005
19,96
2,CU-07
2054,CU-17
2121,CU-24
22,CU-34
2313,CU-44
2398,
25,
2510,
26,
2685,
27,
2710,
28,
2807,
29,
3,
3219,
33,
34,
3480,
35,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4050,
4086,
41,
4114,
4237,
4350,
44,
4421,
4541,
4564,
4787,
48,
49,
4968,
5,
52,
53,
5462,
55,
56,
5980,
6,
65,
69,
7,
70,
7053,
7064,
7078,
71,
7203,
7270,
7301,
7339,
7598,
76,
7715,
78,
79,
8,
80,
81,
82,
8228,
83,
8318,
84,
85,
86,
8985,
8986,
90,
91,
93,
94,
95,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-06,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-16,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-25,
CU-26,
CU-27,
CU-28,
CU-29,
CU-30,
CU-31,
CU-32,
CU-33,
CU-35,
CU-36,
CU-37,
CU-38,
CU-39,
CU-40,
CU-41,
CU-42,
CU-43,
CU-45,
CU-46,
