train,val
1,D341
10,D404
12,D430
13136,H083
15,H096
1711,H114
2,H228
2054,H292
22,M012
25,M040
2510,M071
26,
2710,
31,
3219,
33,
34,
3480,
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D335,
D336,
D343,
D351,
D370,
D375,
D378,
D408,
D411,
D427,
H011,
H040,
H046,
H082,
H085,
H089,
H094,
H103,
H106,
H112,
H142,
H144,
H173,
H182,
H201,
H215,
H231,
H243,
H249,
H281,
H299,
H307,
H314,
M014,
M030,
M032,
M033,
M039,
M049,
M056,
M058,
M059,
