train,val
1,D331
10,D370
12,D408
13136,H040
15,H094
1711,H142
2,H182
2054,H249
22,H307
25,M032
2510,M059
26,
2710,
31,
3219,
33,
34,
3480,
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D335,
D336,
D341,
D343,
D351,
D375,
D378,
D404,
D411,
D427,
D430,
H011,
H046,
H082,
H083,
H085,
H089,
H096,
H103,
H106,
H112,
H114,
H144,
H173,
H201,
H215,
H228,
H231,
H243,
H281,
H292,
H299,
H314,
M012,
M014,
M030,
M033,
M039,
M040,
M049,
M056,
M058,
M071,
