train,val
1,D343
10,D351
12,D427
13136,H085
15,H089
1711,H173
2,H231
2054,H243
22,M014
25,M049
2510,
26,
2710,
31,
3219,
33,
34,
3480,
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D335,
D336,
D341,
D370,
D375,
D378,
D404,
D408,
D411,
D430,
H011,
H040,
H046,
H082,
H083,
H094,
H096,
H103,
H106,
H112,
H114,
H142,
H144,
H182,
H201,
H215,
H228,
H249,
H281,
H292,
H299,
H307,
H314,
M012,
M030,
M032,
M033,
M039,
M040,
M056,
M058,
M059,
M071,
