train,val
1,D335
10,D375
12,D411
13136,H046
15,H103
1711,H144
2,H201
2054,H281
22,H314
25,M039
2510,M056
26,
2710,
31,
3219,
33,
34,
3480,
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D336,
D341,
D343,
D351,
D370,
D378,
D404,
D408,
D427,
D430,
H011,
H040,
H082,
H083,
H085,
H089,
H094,
H096,
H106,
H112,
H114,
H142,
H173,
H182,
H215,
H228,
H231,
H243,
H249,
H292,
H299,
H307,
M012,
M014,
M030,
M032,
M033,
M040,
M049,
M058,
M059,
M071,
