train,val
1,10
12,1711
13136,2054
15,26
2,31
22,33
25,3714
2510,4421
2710,5161
3219,5462
34,70
3480,7339
36,80
38,84
4086,96
4564,CU-03
4968,CU-10
5,CU-17
53,CU-27
65,CU-40
7,D335
7053,D370
72,H040
7924,H089
8,H106
8005,H112
8318,H173
86,H215
8985,H243
95,H281
99,H307
CU-05,M030
CU-07,M039
CU-13,M056
CU-14,M059
CU-15,
CU-18,
CU-29,
CU-34,
CU-42,
CU-44,
D331,
D341,
D351,
H021,
H046,
H083,
H085,
H094,
H096,
H103,
H114,
H142,
H144,
H182,
H201,
H228,
H231,
H245,
H249,
H292,
H299,
H314,
M012,
M014,
M032,
M033,
M040,
M049,
M058,
M071,
