train,val
1,D341
11,D351
13136,H040
13280,H085
14,H091
17,H103
1711,H129
19,H142
2054,H201
2303,H231
2313,H249
25,H307
2510,H316
26,M030
27,M040
28,M054
2807,M060
3,M064
31,
33,
34,
3480,
3714,
38,
39,
4050,
4086,
4237,
4350,
4378,
4541,
4564,
48,
49,
5,
53,
5462,
56,
6,
69,
7,
7053,
71,
7301,
7339,
76,
7715,
79,
7924,
8,
8005,
83,
8318,
85,
8985,
8986,
93,
95,
96,
99,
CU-02,
CU-05,
CU-06,
CU-08,
CU-10,
CU-13,
CU-14,
CU-17,
CU-18,
CU-21,
CU-24,
CU-27,
CU-28,
CU-30,
CU-31,
CU-33,
CU-34,
CU-38,
CU-39,
CU-41,
CU-42,
CU-44,
CU-45,
10,
12,
15,
2,
22,
2398,
2553,
2710,
29,
3219,
36,
3845,
4,
41,
4421,
4787,
4968,
5161,
55,
65,
70,
72,
7598,
78,
80,
81,
84,
86,
94,
97,
CU-03,
CU-07,
CU-12,
CU-15,
CU-19,
CU-25,
CU-29,
CU-32,
CU-37,
CU-40,
CU-43,
CU-46,
D331,
D335,
D349,
D370,
H002,
H021,
H046,
H083,
H089,
H094,
H096,
H106,
H112,
H114,
H144,
H173,
H182,
H215,
H228,
H243,
H245,
H281,
H292,
H299,
H314,
M012,
M014,
M032,
M033,
M039,
M049,
M056,
M058,
M059,
M063,
M071,
M087,
OC034,
801250,
1038407,
1374299,
1503203,
1647314,
1733608,
1851333,
1966013,
1969370,
1994866,
1996566,
2004960,
2052070,
2193607,
2223946,
2243345,
2286314,
2352378,
2485364,
2514248,
2572851,
2630938,
2649818,
2655244,
2717533,
2764443,
2778035,
2787472,
2799356,
2902162,
2909711,
2937351,
2977380,
2983362,
3020537,
3033080,
3072738,
3128309,
3136455,
3145706,
3165600,
3180018,
5102450,
635019,
1150997,
1717872,
1746731,
1971642,
2003045,
2188987,
2224393,
2293394,
2485132,
2575221,
2640644,
2692286,
2761293,
2862149,
2906407,
2959832,
3014307,
3043462,
3087924,
3158296,
8003188,
