train,val
10,1
11,13136
12,15
13129,17
13280,2054
14,2313
1711,2510
19,2553
2,28
2121,3
22,31
2303,35
2398,3714
25,3812
26,4
2685,41
27,4350
2710,4421
2807,4564
29,48
3219,52
33,55
34,6
3480,65
36,7
3604,7078
38,7301
3845,76
39,79
4050,80
4086,8005
4114,8228
4237,84
4322,90
4378,94
44,96
4541,CU-01
4787,CU-04
49,CU-05
4968,CU-10
5,CU-13
5161,CU-16
53,CU-17
5462,CU-22
56,CU-25
5980,CU-28
69,CU-32
70,CU-34
7053,CU-37
7064,CU-40
71,CU-43
72,CU-46
7203,D336
7270,D351
7339,H014
7598,H023
7715,H040
78,H057
7924,H078
8,H089
81,H096
82,H103
83,H129
8318,H168
85,H188
86,H215
8985,H243
8986,H256
91,H292
93,H310
95,M012
97,M032
99,M039
CU-02,M054
CU-03,M059
CU-06,M063
CU-07,M073
CU-08,M087
CU-09,OC022
CU-11,D388
CU-12,1374299
CU-14,1717872
CU-15,1767721
CU-18,1966013
CU-19,1994866
CU-20,1996566
CU-21,2223946
CU-23,2286314
CU-24,2293394
CU-26,2514248
CU-27,2575221
CU-29,2640644
CU-30,2649818
CU-31,2761293
CU-33,2778035
CU-35,2862149
CU-36,2902162
CU-38,2937351
CU-39,2983362
CU-41,3022861
CU-42,3087924
CU-44,3136455
CU-45,3165600
D331,5102450
D335,
D341,
D349,
D370,
H002,
H019,
H021,
H042,
H046,
H067,
H068,
H072,
H083,
H085,
H086,
H091,
H094,
H106,
H112,
H114,
H142,
H144,
H147,
H173,
H182,
H201,
H207,
H228,
H231,
H245,
H249,
H276,
H281,
H299,
H307,
H314,
H316,
M014,
M030,
M033,
M040,
M044,
M049,
M056,
M058,
M060,
M062,
M064,
M071,
M086,
OC008,
OC017,
OC018,
OC034,
H190,
D411,
635019,
801250,
1038407,
1150997,
1503203,
1647314,
1733608,
1746731,
1851333,
1969370,
1971642,
2003045,
2004960,
2052070,
2188987,
2193607,
2224393,
2243345,
2352378,
2470261,
2485132,
2485364,
2552756,
2572851,
2583872,
2630938,
2655244,
2692286,
2695586,
2717533,
2764443,
2775474,
2787472,
2799356,
2906407,
2909711,
2959832,
2977380,
3014307,
3020537,
3033080,
3043462,
3064482,
3072738,
3124696,
3128309,
3145706,
3158296,
3180018,
8003188,
