train,val
D331,D335
D336,D349
D341,D351
D343,D375
D368,D399
D370,D406
D376,D427
D382,D442
D385,D456
D388,H034
D404,H040
D408,H046
D409,H068
D419,H086
D433,H091
D447,H114
D451,H142
H002,H157
H019,H168
H021,H201
H036,H228
H042,H245
H057,H276
H064,H310
H067,M001
H072,M030
H078,M034
H083,M049
H089,M058
H094,M063
H103,M064
H112,M087
H129,OC022
H130,
H144,
H147,
H173,
H182,
H188,
H190,
H202,
H215,
H231,
H243,
H249,
H256,
H281,
H299,
H316,
M012,
M014,
M032,
M033,
M040,
M044,
M054,
M056,
M059,
M060,
M062,
M068,
M073,
M086,
OC017,
OC018,
