train,val
1,D335
11,D349
13136,D411
13280,H019
14,H023
17,H046
1711,H068
19,H085
2054,H086
2303,H094
2313,H112
25,H142
2510,H168
26,H188
27,H201
28,H231
2807,H245
3,H276
31,H299
33,H316
34,M030
3480,M033
3714,M049
38,M058
39,M062
4050,M071
4086,M086
4237,OC018
4350,OC034
4378,
4541,
4564,
48,
49,
5,
53,
5462,
56,
6,
69,
7,
7053,
71,
7301,
7339,
76,
7715,
79,
7924,
8,
8005,
83,
8318,
85,
8985,
8986,
93,
95,
96,
99,
CU-02,
CU-05,
CU-06,
CU-08,
CU-10,
CU-13,
CU-14,
CU-17,
CU-18,
CU-21,
CU-24,
CU-27,
CU-28,
CU-30,
CU-31,
CU-33,
CU-34,
CU-38,
CU-39,
CU-41,
CU-42,
CU-44,
CU-45,
10,
12,
15,
2,
22,
2398,
2553,
2710,
29,
3219,
36,
3845,
4,
41,
4421,
4787,
4968,
5161,
55,
65,
70,
72,
7598,
78,
80,
81,
84,
86,
94,
97,
CU-03,
CU-07,
CU-12,
CU-15,
CU-19,
CU-25,
CU-29,
CU-32,
CU-37,
CU-40,
CU-43,
CU-46,
D331,
D336,
D341,
D351,
D370,
D388,
H002,
H014,
H021,
H040,
H042,
H057,
H067,
H072,
H078,
H083,
H089,
H091,
H096,
H103,
H106,
H114,
H129,
H144,
H147,
H173,
H182,
H190,
H207,
H215,
H228,
H243,
H249,
H256,
H281,
H292,
H307,
H310,
H314,
M012,
M014,
M032,
M039,
M040,
M044,
M054,
M056,
M059,
M060,
M063,
M064,
M073,
M087,
OC008,
OC017,
OC022,
801250,
1038407,
1374299,
1503203,
1717872,
1746731,
1767721,
1851333,
1966013,
1971642,
1994866,
1996566,
2004960,
2188987,
2223946,
2224393,
2286314,
2293394,
2352378,
2485132,
2514248,
2552756,
2575221,
2583872,
2640644,
2649818,
2655244,
2695586,
2761293,
2764443,
2778035,
2787472,
2862149,
2902162,
2906407,
2937351,
2959832,
2983362,
3014307,
3022861,
3033080,
3072738,
3087924,
3128309,
3136455,
3145706,
3165600,
3180018,
5102450,
635019,
1150997,
1647314,
1733608,
1969370,
2003045,
2052070,
2193607,
2243345,
2470261,
2485364,
2572851,
2630938,
2692286,
2717533,
2775474,
2799356,
2909711,
2977380,
3020537,
3043462,
3064482,
3124696,
3158296,
8003188,
