train,val
1,D336
10,D351
12,D370
13136,H002
14,H040
15,H057
1711,H072
2,H078
2054,H089
22,H103
2313,H114
2398,H144
2510,H173
2553,H190
27,H215
2710,H243
2807,H256
29,H292
31,H310
3219,M012
3480,M032
36,M039
3714,M054
3845,M059
39,M063
4,M073
4086,M087
41,OC022
4378,
4421,
4564,
4787,
48,
4968,
5,
5161,
5462,
55,
6,
65,
7,
70,
71,
72,
7339,
7598,
7715,
78,
7924,
80,
8005,
81,
8318,
84,
86,
8986,
93,
94,
96,
97,
CU-02,
CU-03,
CU-06,
CU-07,
CU-10,
CU-12,
CU-14,
CU-15,
CU-18,
CU-19,
CU-24,
CU-25,
CU-28,
CU-29,
CU-31,
CU-32,
CU-34,
CU-37,
CU-39,
CU-40,
CU-42,
CU-43,
CU-45,
CU-46,
11,
13280,
17,
19,
2303,
25,
26,
28,
3,
33,
34,
38,
4050,
4237,
4350,
4541,
49,
53,
56,
69,
7053,
7301,
76,
79,
8,
83,
85,
8985,
95,
99,
CU-05,
CU-08,
CU-13,
CU-17,
CU-21,
CU-27,
CU-30,
CU-33,
CU-38,
CU-41,
CU-44,
D331,
D335,
D341,
D349,
D388,
D411,
H014,
H019,
H021,
H023,
H042,
H046,
H067,
H068,
H083,
H085,
H086,
H091,
H094,
H096,
H106,
H112,
H129,
H142,
H147,
H168,
H182,
H188,
H201,
H207,
H228,
H231,
H245,
H249,
H276,
H281,
H299,
H307,
H314,
H316,
M014,
M030,
M033,
M040,
M044,
M049,
M056,
M058,
M060,
M062,
M064,
M071,
M086,
OC008,
OC017,
OC018,
OC034,
635019,
801250,
1038407,
1150997,
1503203,
1647314,
1733608,
1746731,
1851333,
1969370,
1971642,
2003045,
2004960,
2052070,
2188987,
2193607,
2224393,
2243345,
2352378,
2470261,
2485132,
2485364,
2552756,
2572851,
2583872,
2630938,
2655244,
2692286,
2695586,
2717533,
2764443,
2775474,
2787472,
2799356,
2906407,
2909711,
2959832,
2977380,
3014307,
3020537,
3033080,
3043462,
3064482,
3072738,
3124696,
3128309,
3145706,
3158296,
3180018,
8003188,
1374299,
1717872,
1767721,
1966013,
1994866,
1996566,
2223946,
2286314,
2293394,
2514248,
2575221,
2640644,
2649818,
2761293,
2778035,
2862149,
2902162,
2937351,
2983362,
3022861,
3087924,
3136455,
3165600,
5102450,
