train,val
D335,D331
D336,D341
D343,D370
D349,D376
D351,D397
D375,D408
D378,D430
D382,H011
D388,H023
D404,H046
D411,H068
D427,H082
D433,H086
H002,H094
H014,H106
H019,H129
H040,H144
H042,H173
H057,H207
H067,H215
H072,H243
H078,H276
H083,H299
H085,H314
H089,M014
H091,M039
H096,M049
H103,M056
H112,M062
H114,M071
H131,M087
H142,OC034
H147,
H168,
H182,
H188,
H190,
H201,
H228,
H231,
H249,
H256,
H281,
H292,
H307,
H310,
H316,
M012,
M030,
M032,
M033,
M040,
M044,
M054,
M058,
M059,
M060,
M063,
M064,
M073,
OC008,
OC017,
OC018,
OC022,
