train,val
D331,D336
D335,D375
D341,D399
D343,D409
D349,D442
D351,H002
D368,H036
D370,H064
D376,H083
D382,H103
D385,H168
D388,H188
D404,H202
D406,H249
D408,H310
D419,M032
D427,M049
D433,M058
D447,M086
D451,OC022
D456,
H019,
H021,
H034,
H040,
H042,
H046,
H057,
H067,
H068,
H072,
H078,
H086,
H089,
H091,
H094,
H112,
H114,
H129,
H130,
H142,
H144,
H147,
H157,
H173,
H182,
H190,
H201,
H215,
H228,
H231,
H243,
H245,
H256,
H276,
H281,
H299,
H316,
M001,
M012,
M014,
M030,
M033,
M034,
M040,
M044,
M054,
M056,
M059,
M060,
M062,
M063,
M064,
M068,
M073,
M087,
OC017,
OC018,
