train,val
10,1
11,13136
12,14
13280,1711
15,2054
17,2313
19,2510
2,27
22,2807
2303,31
2398,3480
25,3714
2553,39
26,4086
2710,4378
28,4564
29,48
3,5
3219,5462
33,6
34,7
36,71
38,7339
3845,7715
4,7924
4050,8005
41,8318
4237,8986
4350,93
4421,96
4541,CU-02
4787,CU-06
49,CU-10
4968,CU-14
5161,CU-18
53,CU-24
55,CU-28
56,CU-31
65,CU-34
69,CU-39
70,CU-42
7053,CU-45
72,D335
7301,D349
7598,H002
76,H046
78,H089
79,H096
8,H112
80,H144
81,H182
83,H228
84,H245
85,H299
86,H314
8985,M014
94,M039
95,M049
97,M059
99,M063
CU-03,OC034
CU-05,801250
CU-07,1038407
CU-08,1647314
CU-12,1733608
CU-13,1969370
CU-15,1996566
CU-17,2004960
CU-19,2223946
CU-21,2286314
CU-25,2352378
CU-27,2572851
CU-29,2630938
CU-30,2655244
CU-32,2778035
CU-33,2799356
CU-37,2902162
CU-38,2937351
CU-40,2983362
CU-41,3033080
CU-43,3128309
CU-44,3145706
CU-46,3180018
D331,
D341,
D351,
D370,
H021,
H040,
H083,
H085,
H091,
H094,
H103,
H106,
H114,
H129,
H142,
H173,
H201,
H215,
H231,
H243,
H249,
H281,
H292,
H307,
H316,
M012,
M030,
M032,
M033,
M040,
M054,
M056,
M058,
M060,
M064,
M071,
M087,
635019,
1150997,
1374299,
1503203,
1717872,
1746731,
1851333,
1966013,
1971642,
1994866,
2003045,
2052070,
2188987,
2193607,
2224393,
2243345,
2293394,
2485132,
2485364,
2514248,
2575221,
2640644,
2649818,
2692286,
2717533,
2761293,
2764443,
2787472,
2862149,
2906407,
2909711,
2959832,
2977380,
3014307,
3020537,
3043462,
3072738,
3087924,
3136455,
3158296,
3165600,
5102450,
8003188,
