train,val
1,10
11,12
13136,15
13280,2
14,22
17,2398
1711,2553
19,2710
2054,29
2303,3219
2313,36
25,3845
2510,4
26,41
27,4421
28,4787
2807,4968
3,5161
31,55
33,65
34,70
3480,72
3714,7598
38,78
39,80
4050,81
4086,84
4237,86
4350,94
4378,97
4541,CU-03
4564,CU-07
48,CU-12
49,CU-15
5,CU-19
53,CU-25
5462,CU-29
56,CU-32
6,CU-37
69,CU-40
7,CU-43
7053,CU-46
71,D341
7301,D351
7339,H040
76,H085
7715,H091
79,H103
7924,H129
8,H142
8005,H201
83,H231
8318,H249
85,H307
8985,H316
8986,M030
93,M040
95,M054
96,M060
99,M064
CU-02,635019
CU-05,1150997
CU-06,1717872
CU-08,1746731
CU-10,1971642
CU-13,2003045
CU-14,2188987
CU-17,2224393
CU-18,2293394
CU-21,2485132
CU-24,2575221
CU-27,2640644
CU-28,2692286
CU-30,2761293
CU-31,2862149
CU-33,2906407
CU-34,2959832
CU-38,3014307
CU-39,3043462
CU-41,3087924
CU-42,3158296
CU-44,8003188
CU-45,
D331,
D335,
D349,
D370,
H002,
H021,
H046,
H083,
H089,
H094,
H096,
H106,
H112,
H114,
H144,
H173,
H182,
H215,
H228,
H243,
H245,
H281,
H292,
H299,
H314,
M012,
M014,
M032,
M033,
M039,
M049,
M056,
M058,
M059,
M063,
M071,
M087,
OC034,
801250,
1038407,
1374299,
1503203,
1647314,
1733608,
1851333,
1966013,
1969370,
1994866,
1996566,
2004960,
2052070,
2193607,
2223946,
2243345,
2286314,
2352378,
2485364,
2514248,
2572851,
2630938,
2649818,
2655244,
2717533,
2764443,
2778035,
2787472,
2799356,
2902162,
2909711,
2937351,
2977380,
2983362,
3020537,
3033080,
3072738,
3128309,
3136455,
3145706,
3165600,
3180018,
5102450,
