train,val
1,D331
10,D351
12,H046
13136,H085
15,H103
1711,H114
2,H144
2054,H201
22,H231
25,H249
2510,H299
26,M014
2710,M033
31,M049
3219,M058
33,
34,
3480,
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D335,
D341,
D370,
H021,
H040,
H083,
H089,
H094,
H096,
H106,
H112,
H142,
H173,
H182,
H215,
H228,
H243,
H245,
H281,
H292,
H307,
H314,
M012,
M030,
M032,
M039,
M040,
M056,
M059,
M071,
