train,val
1,D336
10,D351
12,D378
13136,D411
15,H011
1711,H082
2,H089
2054,H103
22,H114
25,H142
2510,H215
26,H243
2710,H292
31,H314
3219,M014
33,M039
34,M040
3480,M059
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D335,
D341,
D343,
D370,
D375,
D404,
D408,
D427,
D430,
H040,
H046,
H083,
H085,
H094,
H096,
H106,
H112,
H144,
H173,
H182,
H201,
H228,
H231,
H249,
H281,
H299,
H307,
M012,
M030,
M032,
M033,
M049,
M056,
M058,
M071,
