train,val
1,D335
10,D343
12,D375
13136,D408
15,D430
1711,H040
2,H083
2054,H096
22,H112
25,H173
2510,H201
26,H231
2710,H281
31,H307
3219,M012
33,M032
34,M056
3480,M071
36,
3714,
38,
4086,
4421,
4564,
4968,
5,
5161,
53,
5462,
65,
7,
70,
7053,
72,
7339,
7924,
8,
80,
8005,
8318,
84,
86,
8985,
95,
96,
99,
CU-03,
CU-05,
CU-07,
CU-10,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-27,
CU-29,
CU-34,
CU-40,
CU-42,
CU-44,
D331,
D336,
D341,
D351,
D370,
D378,
D404,
D411,
D427,
H011,
H046,
H082,
H085,
H089,
H094,
H103,
H106,
H114,
H142,
H144,
H182,
H215,
H228,
H243,
H249,
H292,
H299,
H314,
M014,
M030,
M033,
M039,
M040,
M049,
M058,
M059,
