train,val
1,D336
10,H046
12,H072
13129,H144
13136,H215
13280,H299
14,M032
15,M064
17,
1711,
19,
2,
2121,
22,
2303,
2313,
2398,
25,
2510,
2553,
26,
27,
2710,
28,
2807,
29,
3,
31,
3219,
33,
3480,
35,
36,
3604,
3714,
38,
3812,
3845,
39,
4,
4086,
41,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4787,
48,
49,
4968,
5161,
52,
53,
5462,
55,
56,
5980,
6,
65,
69,
7,
70,
7053,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
76,
78,
79,
7924,
8,
80,
8005,
81,
82,
83,
8318,
84,
85,
86,
8985,
8986,
90,
91,
93,
95,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-30,
CU-31,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-40,
CU-41,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
11,
2054,
2685,
34,
4050,
4564,
5,
7064,
7715,
8228,
94,
CU-04,
CU-14,
CU-29,
CU-39,
D331,
D335,
D341,
D349,
D351,
D370,
D388,
D411,
H002,
H014,
H019,
H021,
H023,
H040,
H042,
H057,
H067,
H068,
H078,
H083,
H085,
H086,
H089,
H091,
H094,
H096,
H103,
H106,
H112,
H114,
H129,
H142,
H147,
H168,
H173,
H182,
H188,
H190,
H201,
H207,
H228,
H231,
H243,
H245,
H249,
H256,
H276,
H281,
H292,
H307,
H310,
H314,
H316,
M012,
M014,
M030,
M033,
M039,
M040,
M044,
M049,
M054,
M056,
M058,
M059,
M060,
M062,
M063,
M071,
M073,
M086,
M087,
OC008,
OC017,
OC018,
OC022,
OC034,
635019,
801250,
1038407,
1150997,
1374299,
1503203,
1647314,
1733608,
1746731,
1767721,
1851333,
1945633,
1969370,
1971642,
1994866,
1996566,
2003045,
2004960,
2052070,
2188987,
2193607,
2223946,
2243345,
2286314,
2293394,
2352378,
2470261,
2485132,
2485364,
2514248,
2552756,
2572851,
2583872,
2630938,
2640644,
2649818,
2655244,
2692286,
2695586,
2717533,
2761293,
2764443,
2775474,
2787472,
2799356,
2862149,
2888017,
2902162,
2906407,
2909711,
2937351,
2959832,
2983362,
3007488,
3014307,
3020537,
3022861,
3033080,
3043462,
3072738,
3087924,
3124696,
3128309,
3136455,
3145706,
3158296,
3165600,
3180018,
5102450,
8003188,
361049,
1717872,
1966013,
2224393,
2575221,
2778035,
2977380,
3064482,
