train,val
1,D349
10,H067
11,H096
12,H114
13136,H207
13280,H316
14,M040
15,M071
17,
1711,
19,
2,
2054,
2121,
2303,
2313,
2398,
25,
2510,
2553,
26,
2685,
27,
2710,
2807,
29,
3,
31,
3219,
33,
34,
3480,
35,
3604,
3714,
38,
3812,
3845,
39,
4,
4050,
4086,
4114,
4237,
4322,
4350,
4378,
44,
4421,
4541,
4564,
4787,
49,
4968,
5,
5161,
52,
53,
5462,
55,
56,
5980,
6,
69,
7,
70,
7053,
7064,
7078,
72,
7203,
7270,
7301,
7339,
76,
7715,
78,
79,
7924,
8,
80,
8005,
81,
82,
8228,
83,
84,
85,
86,
8985,
8986,
90,
91,
93,
94,
96,
97,
99,
CU-01,
CU-02,
CU-03,
CU-04,
CU-05,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-12,
CU-13,
CU-14,
CU-15,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-22,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-29,
CU-30,
CU-32,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-39,
CU-40,
CU-42,
CU-43,
CU-44,
CU-45,
CU-46,
13129,
22,
28,
36,
41,
48,
65,
71,
7598,
8318,
95,
CU-06,
CU-16,
CU-31,
CU-41,
D331,
D335,
D336,
D341,
D351,
D370,
D388,
D411,
H002,
H014,
H019,
H021,
H023,
H040,
H042,
H046,
H057,
H068,
H072,
H078,
H083,
H085,
H086,
H089,
H091,
H094,
H103,
H106,
H112,
H129,
H142,
H144,
H147,
H168,
H173,
H182,
H188,
H190,
H201,
H215,
H228,
H231,
H243,
H245,
H249,
H256,
H276,
H281,
H292,
H299,
H307,
H310,
H314,
M012,
M014,
M030,
M032,
M033,
M039,
M044,
M049,
M054,
M056,
M058,
M059,
M060,
M062,
M063,
M064,
M073,
M086,
M087,
OC008,
OC017,
OC018,
OC022,
OC034,
361049,
635019,
1038407,
1150997,
1503203,
1647314,
1717872,
1733608,
1746731,
1767721,
1851333,
1945633,
1966013,
1969370,
1971642,
1994866,
1996566,
2003045,
2052070,
2188987,
2193607,
2223946,
2224393,
2243345,
2293394,
2352378,
2470261,
2485132,
2485364,
2514248,
2552756,
2572851,
2575221,
2583872,
2640644,
2649818,
2655244,
2692286,
2695586,
2717533,
2761293,
2764443,
2775474,
2778035,
2799356,
2862149,
2888017,
2902162,
2906407,
2909711,
2937351,
2959832,
2977380,
2983362,
3014307,
3020537,
3022861,
3033080,
3043462,
3064482,
3072738,
3124696,
3128309,
3136455,
3145706,
3158296,
3165600,
3180018,
5102450,
8003188,
801250,
1374299,
2004960,
2286314,
2630938,
2787472,
3007488,
3087924,
