train,val
10,D331
11,H014
12,H078
13129,H112
13136,H190
13280,H256
14,M014
15,M058
17,OC018
1711,
2,
2054,
2121,
22,
2303,
2313,
2398,
25,
2553,
26,
2685,
27,
2710,
28,
2807,
29,
3,
31,
33,
34,
3480,
35,
36,
3604,
3714,
38,
3812,
3845,
4,
4050,
4086,
41,
4114,
4237,
4322,
4350,
4378,
44,
4541,
4564,
4787,
48,
49,
4968,
5,
5161,
53,
5462,
55,
56,
5980,
6,
65,
69,
7,
7053,
7064,
7078,
71,
72,
7203,
7270,
7301,
7339,
7598,
7715,
78,
79,
7924,
8,
80,
8005,
82,
8228,
83,
8318,
84,
85,
86,
8985,
8986,
91,
93,
94,
95,
96,
97,
99,
CU-01,
CU-03,
CU-04,
CU-05,
CU-06,
CU-07,
CU-08,
CU-09,
CU-10,
CU-11,
CU-13,
CU-14,
CU-15,
CU-16,
CU-17,
CU-18,
CU-19,
CU-20,
CU-21,
CU-23,
CU-24,
CU-25,
CU-26,
CU-27,
CU-28,
CU-29,
CU-30,
CU-31,
CU-33,
CU-34,
CU-35,
CU-36,
CU-37,
CU-38,
CU-39,
CU-40,
CU-41,
CU-43,
CU-44,
CU-45,
CU-46,
1,
19,
2510,
3219,
39,
4421,
52,
70,
76,
81,
90,
CU-02,
CU-12,
CU-22,
CU-32,
CU-42,
D335,
D336,
D341,
D349,
D351,
D370,
D388,
D411,
H002,
H019,
H021,
H023,
H040,
H042,
H046,
H057,
H067,
H068,
H072,
H083,
H085,
H086,
H089,
H091,
H094,
H096,
H103,
H106,
H114,
H129,
H142,
H144,
H147,
H168,
H173,
H182,
H188,
H201,
H207,
H215,
H228,
H231,
H243,
H245,
H249,
H276,
H281,
H292,
H299,
H307,
H310,
H314,
H316,
M012,
M030,
M032,
M033,
M039,
M040,
M044,
M049,
M054,
M056,
M059,
M060,
M062,
M063,
M064,
M071,
M073,
M086,
M087,
OC008,
OC017,
OC022,
OC034,
361049,
635019,
801250,
1038407,
1150997,
1374299,
1647314,
1717872,
1733608,
1746731,
1767721,
1851333,
1966013,
1969370,
1971642,
1994866,
1996566,
2003045,
2004960,
2052070,
2188987,
2193607,
2224393,
2243345,
2286314,
2293394,
2352378,
2470261,
2485132,
2485364,
2552756,
2572851,
2575221,
2583872,
2630938,
2640644,
2649818,
2655244,
2692286,
2717533,
2761293,
2764443,
2775474,
2778035,
2787472,
2799356,
2862149,
2888017,
2902162,
2909711,
2937351,
2959832,
2977380,
2983362,
3007488,
3014307,
3020537,
3022861,
3033080,
3064482,
3072738,
3087924,
3124696,
3128309,
3136455,
3145706,
3165600,
3180018,
5102450,
8003188,
1503203,
1945633,
2223946,
2514248,
2695586,
2906407,
3043462,
3158296,
