train,val
D335,D331
D336,D346
D341,D362
D343,D378
D349,D408
D351,D445
D353,H014
D354,H039
D370,H060
D371,H082
D375,H087
D376,H103
D382,H122
D388,H144
D397,H166
D404,H194
D411,H231
D417,H256
D427,H299
D430,H316
D433,M014
D436,M039
D448,M049
H002,M060
H011,M073
H016,OC018
H019,
H023,
H040,
H042,
H046,
H057,
H067,
H068,
H072,
H077,
H078,
H083,
H085,
H086,
H089,
H091,
H094,
H096,
H106,
H112,
H114,
H116,
H128,
H129,
H131,
H142,
H143,
H147,
H158,
H160,
H168,
H173,
H182,
H188,
H190,
H201,
H207,
H215,
H228,
H235,
H243,
H249,
H258,
H276,
H281,
H282,
H292,
H307,
H310,
H314,
H323,
H325,
M004,
M012,
M018,
M030,
M032,
M033,
M040,
M044,
M045,
M048,
M054,
M056,
M058,
M059,
M062,
M063,
M064,
M071,
M087,
OC002,
OC008,
OC017,
OC022,
OC024,
OC034,
OC036,
